,Total A.4 Expected Annual Damage,Total A.4 Expected Number of Deaths,Total A.4 Dike Investment Costs,Total RfR Total Costs
8066,0.0,0.0,32262851.364266463,1267200000.0
8067,779511.9025588292,7.458827733901666e-05,32262851.364266463,1267200000.0
8068,10080.107134883952,7.831297914100401e-07,32262851.364266463,1267200000.0
8069,0.0,0.0,32262851.364266463,1267200000.0
8070,5744585.691880623,0.00044569781833692275,32262851.364266463,1267200000.0
8071,0.0,0.0,32262851.364266463,1267200000.0
8072,3394537.7592015434,0.00023230476869937045,32262851.364266463,1267200000.0
8073,935184.7556295397,7.48053052570754e-05,32262851.364266463,1267200000.0
8074,3277798.235608123,0.000149051959017836,32262851.364266463,1267200000.0
8075,3331352.3944472503,0.00019755521331750643,32262851.364266463,1267200000.0
8076,0.0,0.0,32262851.364266463,1267200000.0
8077,1711946.735493265,0.00012410445403976712,32262851.364266463,1267200000.0
8078,6391460.491692539,0.0002727972731144497,32262851.364266463,1267200000.0
8079,173183.7368387592,1.405930381123476e-05,32262851.364266463,1267200000.0
8080,0.0,0.0,32262851.364266463,1267200000.0
8081,0.0,0.0,32262851.364266463,1267200000.0
8082,0.0,0.0,32262851.364266463,1267200000.0
8083,484806.0158287676,2.84787862507942e-05,32262851.364266463,1267200000.0
8084,0.0,0.0,32262851.364266463,1267200000.0
8085,220297.8639898881,1.4360116322473583e-05,32262851.364266463,1267200000.0
8086,2033402.835784425,0.00017802518673050414,32262851.364266463,1267200000.0
8087,0.0,0.0,32262851.364266463,1267200000.0
8088,1227968.758543312,8.914050873807863e-05,32262851.364266463,1267200000.0
8089,15162293.96190539,0.00072476595604495,32262851.364266463,1267200000.0
8090,0.0,0.0,32262851.364266463,1267200000.0
8091,952259.3877376384,7.477928811056707e-05,32262851.364266463,1267200000.0
8092,0.0,0.0,32262851.364266463,1267200000.0
8093,383612.9764044521,3.0485980829746947e-05,32262851.364266463,1267200000.0
8094,8648518.586340979,0.0006024625670386202,32262851.364266463,1267200000.0
8095,0.0,0.0,32262851.364266463,1267200000.0
8096,169851.16880750837,1.3627067276953702e-05,32262851.364266463,1267200000.0
8097,0.0,0.0,32262851.364266463,1267200000.0
8098,14338.608759622059,9.57307881810527e-07,32262851.364266463,1267200000.0
8099,2835118.1183602894,0.0001705240436919494,32262851.364266463,1267200000.0
8100,737774.3446975658,4.0404694402807074e-05,32262851.364266463,1267200000.0
8101,0.0,0.0,32262851.364266463,1267200000.0
8102,0.0,0.0,32262851.364266463,1267200000.0
8103,0.0,0.0,32262851.364266463,1267200000.0
8104,0.0,0.0,32262851.364266463,1267200000.0
8105,0.0,0.0,32262851.364266463,1267200000.0
8106,0.0,0.0,32262851.364266463,1267200000.0
8107,0.0,0.0,32262851.364266463,1267200000.0
8108,0.0,0.0,32262851.364266463,1267200000.0
8109,0.0,0.0,32262851.364266463,1267200000.0
8110,1151565.7450386118,7.025917937040903e-05,32262851.364266463,1267200000.0
8111,0.0,0.0,32262851.364266463,1267200000.0
8112,0.0,0.0,32262851.364266463,1267200000.0
8113,13550307.177219179,0.0005973701481081189,32262851.364266463,1267200000.0
8114,600129.8113664726,5.707642241795981e-05,32262851.364266463,1267200000.0
8115,0.0,0.0,32262851.364266463,1267200000.0
8116,0.0,0.0,32262851.364266463,1267200000.0
8117,0.0,0.0,32262851.364266463,1267200000.0
8118,2465498.9349366734,0.00011998667848253125,32262851.364266463,1267200000.0
8119,448777.17334667256,2.8997914191850605e-05,32262851.364266463,1267200000.0
8120,0.0,0.0,32262851.364266463,1267200000.0
8121,0.0,0.0,32262851.364266463,1267200000.0
8122,3374367.6286261133,0.00021240120057962745,32262851.364266463,1267200000.0
8123,0.0,0.0,32262851.364266463,1267200000.0
8124,11260420.815298405,0.0005854716353223153,32262851.364266463,1267200000.0
8125,0.0,0.0,32262851.364266463,1267200000.0
8126,0.0,0.0,32262851.364266463,1267200000.0
8127,0.0,0.0,32262851.364266463,1267200000.0
8128,49546154.669546954,0.00288764291267736,32262851.364266463,1267200000.0
8129,3545743.627272402,0.00015979064689051082,32262851.364266463,1267200000.0
8130,18625834.080869384,0.0014473895434686098,32262851.364266463,1267200000.0
8131,945746.2228091992,7.393452581030193e-05,32262851.364266463,1267200000.0
8132,0.0,0.0,32262851.364266463,1267200000.0
8133,0.0,0.0,32262851.364266463,1267200000.0
8134,0.0,0.0,32262851.364266463,1267200000.0
8135,0.0,0.0,32262851.364266463,1267200000.0
8136,0.0,0.0,32262851.364266463,1267200000.0
8137,671523.8553032834,4.2208727269088966e-05,32262851.364266463,1267200000.0
8138,0.0,0.0,32262851.364266463,1267200000.0
8139,489595.72852728545,3.1319893882228114e-05,32262851.364266463,1267200000.0
8140,402037.3271373506,3.9115882568583246e-05,32262851.364266463,1267200000.0
8141,1373427.3687420702,9.759363898777805e-05,32262851.364266463,1267200000.0
8142,0.0,0.0,32262851.364266463,1267200000.0
8143,0.0,0.0,32262851.364266463,1267200000.0
8144,0.0,0.0,32262851.364266463,1267200000.0
8145,0.0,0.0,32262851.364266463,1267200000.0
8146,0.0,0.0,32262851.364266463,1267200000.0
8147,0.0,0.0,32262851.364266463,1267200000.0
8148,38100073.46217486,0.002101380188094908,32262851.364266463,1267200000.0
8149,0.0,0.0,32262851.364266463,1267200000.0
8150,5167789.572818243,0.0003272073880866002,32262851.364266463,1267200000.0
8151,0.0,0.0,32262851.364266463,1267200000.0
8152,0.0,0.0,32262851.364266463,1267200000.0
8153,11505294.434063694,0.0005023570741026578,32262851.364266463,1267200000.0
8154,0.0,0.0,32262851.364266463,1267200000.0
8155,2058154.2874037893,0.00012360818317628858,32262851.364266463,1267200000.0
8156,143022.8057599666,1.4223260847852782e-05,32262851.364266463,1267200000.0
8157,10374183.620470373,0.0005529235208218302,32262851.364266463,1267200000.0
8158,0.0,0.0,32262851.364266463,1267200000.0
8159,217444.84658707585,1.4065320603306346e-05,32262851.364266463,1267200000.0
8160,44695508.60629383,0.001726092220088596,32262851.364266463,1267200000.0
8161,0.0,0.0,32262851.364266463,1267200000.0
8162,226053.448215862,1.4954827588325334e-05,32262851.364266463,1267200000.0
8163,19053254.92875196,0.0010744738370471725,32262851.364266463,1267200000.0
8164,0.0,0.0,32262851.364266463,1267200000.0
8165,19152469.356828216,0.0013192494016691964,32262851.364266463,1267200000.0
8166,0.0,0.0,32262851.364266463,1267200000.0
8167,418873.0344863653,4.177926883548467e-05,32262851.364266463,1267200000.0
8168,787760.2477214019,7.589315445378459e-05,32262851.364266463,1267200000.0
8169,173230.1266446135,1.4065320603306346e-05,32262851.364266463,1267200000.0
8170,0.0,0.0,32262851.364266463,1267200000.0
8171,2408720.6534218267,0.00016073133989481927,32262851.364266463,1267200000.0
8172,67764325.29968801,0.0023890607559931805,32262851.364266463,1267200000.0
8173,0.0,0.0,32262851.364266463,1267200000.0
8174,0.0,0.0,32262851.364266463,1267200000.0
8175,407333.6573229254,3.35625706592243e-05,32262851.364266463,1267200000.0
8176,0.0,0.0,32262851.364266463,1267200000.0
8177,0.0,0.0,32262851.364266463,1267200000.0
8178,1140239.145747513,6.908882794512602e-05,32262851.364266463,1267200000.0
8179,401425.87549382605,2.467290197606024e-05,32262851.364266463,1267200000.0
8180,259875.7049187991,1.598620750086348e-05,32262851.364266463,1267200000.0
8181,0.0,0.0,32262851.364266463,1267200000.0
8182,1456911.5937176629,6.733827241273141e-05,32262851.364266463,1267200000.0
8183,0.0,0.0,32262851.364266463,1267200000.0
8184,60202082.94261561,0.0030195543450584807,32262851.364266463,1267200000.0
8185,491143.94385712035,3.1479867407498084e-05,32262851.364266463,1267200000.0
8186,0.0,0.0,32262851.364266463,1267200000.0
8187,1937206.319550321,0.00010279838504092016,32262851.364266463,1267200000.0
8188,123049.6158583939,1.1063529059501375e-05,32262851.364266463,1267200000.0
8189,150528.3845916607,1.5410633327729615e-05,32262851.364266463,1267200000.0
8190,4874839.8277337225,0.00022476154265300578,32262851.364266463,1267200000.0
8191,13606873.098357586,0.0007344939863018196,32262851.364266463,1267200000.0
8192,278843.2176502389,1.3811839100223766e-05,32262851.364266463,1267200000.0
8193,178077.38932376317,1.4694014151806582e-05,32262851.364266463,1267200000.0
8194,0.0,0.0,32262851.364266463,1267200000.0
8195,28518966.277177423,0.002127190425655231,32262851.364266463,1267200000.0
8196,11193478.128967175,0.0005373896187227682,32262851.364266463,1267200000.0
8197,0.0,0.0,32262851.364266463,1267200000.0
8198,1508855.5478463962,0.0001407626174206325,32262851.364266463,1267200000.0
8199,0.0,0.0,32262851.364266463,1267200000.0
8200,310907.41895393346,2.9916230207994705e-05,32262851.364266463,1267200000.0
8201,0.0,0.0,32262851.364266463,1267200000.0
8202,0.0,0.0,32262851.364266463,1267200000.0
8203,1479077.8946889632,6.091920365145374e-05,32262851.364266463,1267200000.0
8204,6180688.998102196,0.00048799335563024437,32262851.364266463,1267200000.0
8205,0.0,0.0,32262851.364266463,1267200000.0
8206,0.0,0.0,32262851.364266463,1267200000.0
8207,0.0,0.0,32262851.364266463,1267200000.0
8208,0.0,0.0,32262851.364266463,1267200000.0
8209,743188.9002658242,6.88420272127646e-05,32262851.364266463,1267200000.0
8210,7337323.214588044,0.00043473099681305,32262851.364266463,1267200000.0
8211,1425971.5444042445,0.00012765047951413948,32262851.364266463,1267200000.0
8212,0.0,0.0,32262851.364266463,1267200000.0
8213,0.0,0.0,32262851.364266463,1267200000.0
8214,26652415.90728209,0.0010587499314965612,32262851.364266463,1267200000.0
8215,138071.8428079882,1.3440025165450127e-05,32262851.364266463,1267200000.0
8216,0.0,0.0,32262851.364266463,1267200000.0
8217,0.0,0.0,32262851.364266463,1267200000.0
8218,0.0,0.0,32262851.364266463,1267200000.0
8219,16069216.022970801,0.0009134396687416135,32262851.364266463,1267200000.0
8220,0.0,0.0,32262851.364266463,1267200000.0
8221,26459268.263221286,0.0015451710654321178,32262851.364266463,1267200000.0
8222,219893.13891067728,1.4318297011917191e-05,32262851.364266463,1267200000.0
8223,0.0,0.0,32262851.364266463,1267200000.0
8224,0.0,0.0,32262851.364266463,1267200000.0
8225,0.0,0.0,32262851.364266463,1267200000.0
8226,0.0,0.0,32262851.364266463,1267200000.0
8227,0.0,0.0,32262851.364266463,1267200000.0
8228,210688.93635677302,1.3367247954675378e-05,32262851.364266463,1267200000.0
8229,16929637.361316252,0.0009672029786618289,32262851.364266463,1267200000.0
8230,0.0,0.0,32262851.364266463,1267200000.0
8231,0.0,0.0,32262851.364266463,1267200000.0
8232,0.0,0.0,32262851.364266463,1267200000.0
8233,223369.7579723687,1.467752805465517e-05,32262851.364266463,1267200000.0
8234,744811.389873524,4.908179088319662e-05,32262851.364266463,1267200000.0
8235,4831030.810694457,0.00026418261939887134,32262851.364266463,1267200000.0
8236,12505257.513357617,0.0009705626708077394,32262851.364266463,1267200000.0
8237,19449835.954811625,0.0008372792822485711,32262851.364266463,1267200000.0
8238,0.0,0.0,32262851.364266463,1267200000.0
8239,0.0,0.0,32262851.364266463,1267200000.0
8240,26364708.9460686,0.001450628363772269,32262851.364266463,1267200000.0
8241,0.0,0.0,32262851.364266463,1267200000.0
8242,0.0,0.0,32262851.364266463,1267200000.0
8243,0.0,0.0,32262851.364266463,1267200000.0
8244,0.0,0.0,32262851.364266463,1267200000.0
8245,407243.3108305697,3.993946218937321e-05,32262851.364266463,1267200000.0
8246,0.0,0.0,32262851.364266463,1267200000.0
8247,51972789.39547272,0.0022284352977495793,32262851.364266463,1267200000.0
8248,0.0,0.0,32262851.364266463,1267200000.0
8249,0.0,0.0,32262851.364266463,1267200000.0
8250,0.0,0.0,32262851.364266463,1267200000.0
8251,1739471.553014856,0.0001476181731786019,32262851.364266463,1267200000.0
8252,27936365.569859855,0.001657967323117137,32262851.364266463,1267200000.0
8253,144226.597299577,1.4413699050913976e-05,32262851.364266463,1267200000.0
8254,6154246.229557004,0.00030078085708395817,32262851.364266463,1267200000.0
8255,1174022.9117127024,7.257962669527331e-05,32262851.364266463,1267200000.0
8256,289916.5027083691,1.4694014151806582e-05,32262851.364266463,1267200000.0
8257,281779.68682965246,1.4045778697752543e-05,32262851.364266463,1267200000.0
8258,140065.49341393862,1.3755418010835908e-05,32262851.364266463,1267200000.0
8259,173079.45745181464,1.4045778697752543e-05,32262851.364266463,1267200000.0
8260,0.0,0.0,32262851.364266463,1267200000.0
8261,0.0,0.0,32262851.364266463,1267200000.0
8262,0.0,0.0,32262851.364266463,1267200000.0
8263,0.0,0.0,32262851.364266463,1267200000.0
8264,0.0,0.0,32262851.364266463,1267200000.0
8265,0.0,0.0,32262851.364266463,1267200000.0
8266,0.0,0.0,32262851.364266463,1267200000.0
8267,2301282.857895911,0.00015025041541894286,32262851.364266463,1267200000.0
8268,0.0,0.0,32262851.364266463,1267200000.0
8269,0.0,0.0,32262851.364266463,1267200000.0
8270,0.0,0.0,32262851.364266463,1267200000.0
8271,0.0,0.0,32262851.364266463,1267200000.0
8272,0.0,0.0,32262851.364266463,1267200000.0
8273,0.0,0.0,32262851.364266463,1267200000.0
8274,0.0,0.0,32262851.364266463,1267200000.0
8275,0.0,0.0,32262851.364266463,1267200000.0
8276,4041660.8031608146,0.0003475699237643663,32262851.364266463,1267200000.0
8277,0.0,0.0,32262851.364266463,1267200000.0
8278,373442.00621474494,2.6402343159931764e-05,32262851.364266463,1267200000.0
8279,3080565.4434970412,0.00026380953967886935,32262851.364266463,1267200000.0
8280,302510.17953788926,1.5697314206702427e-05,32262851.364266463,1267200000.0
8281,4804226.680006447,0.00036515114722144833,32262851.364266463,1267200000.0
8282,0.0,0.0,32262851.364266463,1267200000.0
8283,2371034.9193511815,0.0001645488303710692,32262851.364266463,1267200000.0
8284,57573081.28065833,0.0028708490783213416,32262851.364266463,1267200000.0
8285,5410301.408036095,0.00032557794499172654,32262851.364266463,1267200000.0
8286,2550722.32464851,0.00018586488090065618,32262851.364266463,1267200000.0
8287,0.0,0.0,32262851.364266463,1267200000.0
8288,0.0,0.0,32262851.364266463,1267200000.0
8289,0.0,0.0,32262851.364266463,1267200000.0
8290,150662.1979495626,1.543180242103681e-05,32262851.364266463,1267200000.0
8291,55374292.59225891,0.0024882542442755578,32262851.364266463,1267200000.0
8292,0.0,0.0,32262851.364266463,1267200000.0
8293,0.0,0.0,32262851.364266463,1267200000.0
8294,884885.3731862626,6.266343123854123e-05,32262851.364266463,1267200000.0
8295,0.0,0.0,32262851.364266463,1267200000.0
8296,311849.5224226259,3.0065269710077908e-05,32262851.364266463,1267200000.0
8297,11293969.155519458,0.0005263757916331539,32262851.364266463,1267200000.0
8298,3300309.0078167543,0.00020177021402023997,32262851.364266463,1267200000.0
8299,1020303.5552339201,7.184183275885605e-05,32262851.364266463,1267200000.0
8300,0.0,0.0,32262851.364266463,1267200000.0
8301,65557255.43011811,0.0024566128159802182,32262851.364266463,1267200000.0
8302,1799326.3906271427,9.569824084453338e-05,32262851.364266463,1267200000.0
8303,0.0,0.0,32262851.364266463,1267200000.0
8304,894888.737485019,6.733827241273141e-05,32262851.364266463,1267200000.0
8305,0.0,0.0,32262851.364266463,1267200000.0
8306,0.0,0.0,32262851.364266463,1267200000.0
8307,927770.5134621685,5.160901092966464e-05,32262851.364266463,1267200000.0
8308,147606.6283686286,1.4948415421565255e-05,32262851.364266463,1267200000.0
8309,17134778.732238136,0.0009900084469122493,32262851.364266463,1267200000.0
8310,0.0,0.0,32262851.364266463,1267200000.0
8311,10795355.993295483,0.0007413601070061474,32262851.364266463,1267200000.0
8312,11209734.996656906,0.0006368389849325301,32262851.364266463,1267200000.0
8313,0.0,0.0,32262851.364266463,1267200000.0
8314,0.0,0.0,32262851.364266463,1267200000.0
8315,622625.6077711126,4.13001454058082e-05,32262851.364266463,1267200000.0
8316,0.0,0.0,32262851.364266463,1267200000.0
8317,221828.90307499323,1.4518315065923868e-05,32262851.364266463,1267200000.0
8318,0.0,0.0,32262851.364266463,1267200000.0
8319,0.0,0.0,32262851.364266463,1267200000.0
8320,0.0,0.0,32262851.364266463,1267200000.0
8321,8683353.148860268,0.0004594148242215355,32262851.364266463,1267200000.0
8322,180414.6527257178,1.4997158940776919e-05,32262851.364266463,1267200000.0
8323,28918730.80700422,0.001688493258142361,32262851.364266463,1267200000.0
8324,71511943.81803069,0.003034047833830057,32262851.364266463,1267200000.0
8325,0.0,0.0,32262851.364266463,1267200000.0
8326,2730251.9799954067,0.00023611029440424164,32262851.364266463,1267200000.0
8327,183839.53920997778,1.5441369246577314e-05,32262851.364266463,1267200000.0
8328,0.0,0.0,32262851.364266463,1267200000.0
8329,15662072.21826141,0.0008193485370807097,32262851.364266463,1267200000.0
8330,0.0,0.0,32262851.364266463,1267200000.0
8331,0.0,0.0,32262851.364266463,1267200000.0
8332,5813732.548832576,0.0003547663526931433,32262851.364266463,1267200000.0
8333,1711952.2638482803,0.00013910993186935065,32262851.364266463,1267200000.0
8334,0.0,0.0,32262851.364266463,1267200000.0
8335,0.0,0.0,32262851.364266463,1267200000.0
8336,0.0,0.0,32262851.364266463,1267200000.0
8337,0.0,0.0,32262851.364266463,1267200000.0
8338,514468.5611671235,2.4180641184535142e-05,32262851.364266463,1267200000.0
8339,185251.452504863,1.5624495443421215e-05,32262851.364266463,1267200000.0
8340,3376701.0220485367,0.00027150477119780824,32262851.364266463,1267200000.0
8341,0.0,0.0,32262851.364266463,1267200000.0
8342,453020.13385876693,2.8033995564819952e-05,32262851.364266463,1267200000.0
8343,16198197.281324852,0.0009275350624931011,32262851.364266463,1267200000.0
8344,0.0,0.0,32262851.364266463,1267200000.0
8345,0.0,0.0,32262851.364266463,1267200000.0
8346,0.0,0.0,32262851.364266463,1267200000.0
8347,0.0,0.0,32262851.364266463,1267200000.0
8348,132520.0318548279,1.2561736137104341e-05,32262851.364266463,1267200000.0
8349,36026537.47736272,0.002186256968780165,32262851.364266463,1267200000.0
8350,0.0,0.0,32262851.364266463,1267200000.0
8351,0.0,0.0,32262851.364266463,1267200000.0
8352,0.0,0.0,32262851.364266463,1267200000.0
8353,0.0,0.0,32262851.364266463,1267200000.0
8354,0.0,0.0,32262851.364266463,1267200000.0
8355,20203970.49918311,0.0011840612864530858,32262851.364266463,1267200000.0
8356,7958753.84417912,0.0004459832021777576,32262851.364266463,1267200000.0
8357,1498219.1786036184,7.06291224754031e-05,32262851.364266463,1267200000.0
8358,0.0,0.0,32262851.364266463,1267200000.0
8359,0.0,0.0,32262851.364266463,1267200000.0
8360,36438470.050059594,0.0015638921123699977,32262851.364266463,1267200000.0
8361,0.0,0.0,32262851.364266463,1267200000.0
8362,791160.8515743662,3.8543504574018594e-05,32262851.364266463,1267200000.0
8363,7701972.551310897,0.0004807765600308444,32262851.364266463,1267200000.0
8364,9011638.779413005,0.0006379565279575246,32262851.364266463,1267200000.0
8365,907135.6337950724,8.279874003009152e-05,32262851.364266463,1267200000.0
8366,0.0,0.0,32262851.364266463,1267200000.0
8367,0.0,0.0,32262851.364266463,1267200000.0
8368,0.0,0.0,32262851.364266463,1267200000.0
8369,0.0,0.0,32262851.364266463,1267200000.0
8370,0.0,0.0,32262851.364266463,1267200000.0
8371,2884396.0412689094,0.00023514843394159492,32262851.364266463,1267200000.0
8372,920261.3768727124,7.06291224754031e-05,32262851.364266463,1267200000.0
8373,0.0,0.0,32262851.364266463,1267200000.0
8374,0.0,0.0,32262851.364266463,1267200000.0
8375,5361906.785068737,0.0003461564432817772,32262851.364266463,1267200000.0
8376,0.0,0.0,32262851.364266463,1267200000.0
8377,9255513.03841413,0.0004920001240753901,32262851.364266463,1267200000.0
8378,3196337.07668785,0.00022822829577850395,32262851.364266463,1267200000.0
8379,1694868.2306613962,0.00015092066829319338,32262851.364266463,1267200000.0
8380,0.0,0.0,32262851.364266463,1267200000.0
8381,0.0,0.0,32262851.364266463,1267200000.0
8382,61211455.31185649,0.003618396893962031,32262851.364266463,1267200000.0
8383,1309770.4349299888,8.432890739013488e-05,32262851.364266463,1267200000.0
8384,3438978.050174498,0.00021905297658867147,32262851.364266463,1267200000.0
8385,0.0,0.0,32262851.364266463,1267200000.0
8386,6837123.637897903,0.00034648971854101923,32262851.364266463,1267200000.0
8387,171382.1557277217,1.3825637410921607e-05,32262851.364266463,1267200000.0
8388,0.0,0.0,32262851.364266463,1267200000.0
8389,0.0,0.0,32262851.364266463,1267200000.0
8390,173079.45745181464,1.4045778697752543e-05,32262851.364266463,1267200000.0
8391,0.0,0.0,32262851.364266463,1267200000.0
8392,111626.2505088432,9.256368019987844e-06,32262851.364266463,1267200000.0
8393,610079.1139421136,2.9334248080921644e-05,32262851.364266463,1267200000.0
8394,1469293.6530713218,0.00013450397885842803,32262851.364266463,1267200000.0
8395,0.0,0.0,32262851.364266463,1267200000.0
8396,5307006.833054101,0.00025729408237492403,32262851.364266463,1267200000.0
8397,0.0,0.0,32262851.364266463,1267200000.0
8398,757773.7961644642,7.114933813444666e-05,32262851.364266463,1267200000.0
8399,450538.2267428869,2.728417215264531e-05,32262851.364266463,1267200000.0
8400,4141470.5562190725,0.00018505822233387079,32262851.364266463,1267200000.0
8401,0.0,0.0,32262851.364266463,1267200000.0
8402,23177061.05016826,0.0016005136567366347,32262851.364266463,1267200000.0
8403,0.0,0.0,32262851.364266463,1267200000.0
8404,36417087.45266915,0.002258302002397357,32262851.364266463,1267200000.0
8405,3130200.4501538062,0.00017289006313210412,32262851.364266463,1267200000.0
8406,5872948.713796351,0.00031231696478748936,32262851.364266463,1267200000.0
8407,7580075.853138095,0.00046904779202649235,32262851.364266463,1267200000.0
8408,2178452.0364627084,0.0001295115884242108,32262851.364266463,1267200000.0
8409,0.0,0.0,32262851.364266463,1267200000.0
8410,4222905.896156466,0.0001870078700358229,32262851.364266463,1267200000.0
8411,26857924.35940788,0.0010635126201158874,32262851.364266463,1267200000.0
8412,50135308.57568817,0.002584970694035717,32262851.364266463,1267200000.0
8413,1169316.0096899294,6.227720910764542e-05,32262851.364266463,1267200000.0
8414,1404156.551960386,8.329636947404478e-05,32262851.364266463,1267200000.0
8415,0.0,0.0,32262851.364266463,1267200000.0
8416,34135400.327853724,0.002244313654626998,32262851.364266463,1267200000.0
8417,0.0,0.0,32262851.364266463,1267200000.0
8418,0.0,0.0,32262851.364266463,1267200000.0
8419,289347.8459698844,1.4648710993351604e-05,32262851.364266463,1267200000.0
8420,0.0,0.0,32262851.364266463,1267200000.0
8421,3960514.475689772,0.0001821925488096169,32262851.364266463,1267200000.0
8422,6573044.544396668,0.00030995873767895263,32262851.364266463,1267200000.0
8423,3911217.9718603455,0.00021113398242645116,32262851.364266463,1267200000.0
8424,2414822.6153221913,0.00013829731335798188,32262851.364266463,1267200000.0
8425,341407.0274997293,2.747523409062582e-05,32262851.364266463,1267200000.0
8426,0.0,0.0,32262851.364266463,1267200000.0
8427,0.0,0.0,32262851.364266463,1267200000.0
8428,0.0,0.0,32262851.364266463,1267200000.0
8429,740503.2339823232,6.841715841760968e-05,32262851.364266463,1267200000.0
8430,5837036.4633472115,0.0003697254993480946,32262851.364266463,1267200000.0
8431,948252.8487585811,7.425963704672373e-05,32262851.364266463,1267200000.0
8432,0.0,0.0,32262851.364266463,1267200000.0
8433,1909675.9338422897,9.254248409643321e-05,32262851.364266463,1267200000.0
8434,0.0,0.0,32262851.364266463,1267200000.0
8435,0.0,0.0,32262851.364266463,1267200000.0
8436,9812063.731281003,0.0004636271605306698,32262851.364266463,1267200000.0
8437,14983.850276948857,1.0239792021289428e-06,32262851.364266463,1267200000.0
8438,800004.3171289597,4.20194246013662e-05,32262851.364266463,1267200000.0
8439,663134.9791629093,3.356104802260311e-05,32262851.364266463,1267200000.0
8440,2956213.4506678637,0.00020060068833975187,32262851.364266463,1267200000.0
8441,26368371.732940048,0.0014380954447328635,32262851.364266463,1267200000.0
8442,36266605.986941874,0.0023133147305191147,32262851.364266463,1267200000.0
8443,0.0,0.0,32262851.364266463,1267200000.0
8444,0.0,0.0,32262851.364266463,1267200000.0
8445,0.0,0.0,32262851.364266463,1267200000.0
8446,632102.110806054,3.108875347769101e-05,32262851.364266463,1267200000.0
8447,0.0,0.0,32262851.364266463,1267200000.0
8448,28209705.449326783,0.0014273822837930833,32262851.364266463,1267200000.0
8449,696376.207429447,4.477666359180751e-05,32262851.364266463,1267200000.0
8450,4391366.049275321,0.0002455824889984377,32262851.364266463,1267200000.0
8451,3229242.2210550494,0.000250841321785345,32262851.364266463,1267200000.0
8452,54698763.96101689,0.002211569064806015,32262851.364266463,1267200000.0
8453,0.0,0.0,32262851.364266463,1267200000.0
8454,405530.67830331036,2.7660145385792614e-05,32262851.364266463,1267200000.0
8455,0.0,0.0,32262851.364266463,1267200000.0
8456,638368.2998091162,3.1587961759423574e-05,32262851.364266463,1267200000.0
8457,0.0,0.0,32262851.364266463,1267200000.0
8458,199567.90955978187,1.5017954497197066e-05,32262851.364266463,1267200000.0
8459,0.0,0.0,32262851.364266463,1267200000.0
8460,0.0,0.0,32262851.364266463,1267200000.0
8461,7967402.818061445,0.0005338568584740365,32262851.364266463,1267200000.0
8462,0.0,0.0,32262851.364266463,1267200000.0
8463,141322.88318956314,1.3954335382771382e-05,32262851.364266463,1267200000.0
8464,0.0,0.0,32262851.364266463,1267200000.0
8465,0.0,0.0,32262851.364266463,1267200000.0
8466,0.0,0.0,32262851.364266463,1267200000.0
8467,965322.5903540568,6.353174709605394e-05,32262851.364266463,1267200000.0
8468,43531229.87348896,0.0024806026050870535,32262851.364266463,1267200000.0
8469,1473510.1465252205,9.459252127446456e-05,32262851.364266463,1267200000.0
8470,14098706.266664874,0.0009101953165088176,32262851.364266463,1267200000.0
8471,0.0,0.0,32262851.364266463,1267200000.0
8472,0.0,0.0,32262851.364266463,1267200000.0
8473,0.0,0.0,32262851.364266463,1267200000.0
8474,0.0,0.0,32262851.364266463,1267200000.0
8475,0.0,0.0,32262851.364266463,1267200000.0
8476,4867108.131816602,0.0003813299377316389,32262851.364266463,1267200000.0
8477,0.0,0.0,32262851.364266463,1267200000.0
8478,13208391.925851624,0.0009474744925167791,32262851.364266463,1267200000.0
8479,29635841.571947366,0.0013638597783229786,32262851.364266463,1267200000.0
8480,796303.310414544,7.724465548563903e-05,32262851.364266463,1267200000.0
8481,0.0,0.0,32262851.364266463,1267200000.0
8482,0.0,0.0,32262851.364266463,1267200000.0
8483,57167994.83400527,0.002829912596752832,32262851.364266463,1267200000.0
8484,0.0,0.0,32262851.364266463,1267200000.0
8485,928323.0614656267,8.647462883828784e-05,32262851.364266463,1267200000.0
8486,0.0,0.0,32262851.364266463,1267200000.0
8487,68178788.21790221,0.00308130845723435,32262851.364266463,1267200000.0
8488,0.0,0.0,32262851.364266463,1267200000.0
8489,0.0,0.0,32262851.364266463,1267200000.0
8490,0.0,0.0,32262851.364266463,1267200000.0
8491,0.0,0.0,32262851.364266463,1267200000.0
8492,7968284.757964003,0.0004227747652555577,32262851.364266463,1267200000.0
8493,0.0,0.0,32262851.364266463,1267200000.0
8494,0.0,0.0,32262851.364266463,1267200000.0
8495,6105801.324124227,0.00035570634086024174,32262851.364266463,1267200000.0
8496,0.0,0.0,32262851.364266463,1267200000.0
8497,0.0,0.0,32262851.364266463,1267200000.0
8498,4918062.312220363,0.0003030823502452284,32262851.364266463,1267200000.0
8499,33727351.3661228,0.001466982261434409,32262851.364266463,1267200000.0
8500,4769918.263966718,0.00023333916876854864,24695742.681543775,1232300000.0
8501,69302675.4265652,0.0034719475926278643,24695742.681543775,1232300000.0
8502,0.0,0.0,24695742.681543775,1232300000.0
8503,1191094.036493867,9.145918825098626e-05,24695742.681543775,1232300000.0
8504,321576.00477109145,1.721623070440607e-05,24695742.681543775,1232300000.0
8505,3188273.2363804406,0.0002810045308860903,24695742.681543775,1232300000.0
8506,0.0,0.0,24695742.681543775,1232300000.0
