,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1_Expected Annual Damage 0,A.1_Dike Investment Costs 0,A.1_Expected Number of Deaths 0,A.2_Expected Annual Damage 0,A.2_Dike Investment Costs 0,A.2_Expected Number of Deaths 0,A.3_Expected Annual Damage 0,A.3_Dike Investment Costs 0,A.3_Expected Number of Deaths 0,A.4_Expected Annual Damage 0,A.4_Dike Investment Costs 0,A.4_Expected Number of Deaths 0,A.5_Expected Annual Damage 0,A.5_Dike Investment Costs 0,A.5_Expected Number of Deaths 0,RfR Total Costs 0,Expected Evacuation Costs 0,A.1_Expected Annual Damage 1,A.1_Dike Investment Costs 1,A.1_Expected Number of Deaths 1,A.2_Expected Annual Damage 1,A.2_Dike Investment Costs 1,A.2_Expected Number of Deaths 1,A.3_Expected Annual Damage 1,A.3_Dike Investment Costs 1,A.3_Expected Number of Deaths 1,A.4_Expected Annual Damage 1,A.4_Dike Investment Costs 1,A.4_Expected Number of Deaths 1,A.5_Expected Annual Damage 1,A.5_Dike Investment Costs 1,A.5_Expected Number of Deaths 1,RfR Total Costs 1,Expected Evacuation Costs 1,A.1_Expected Annual Damage 2,A.1_Dike Investment Costs 2,A.1_Expected Number of Deaths 2,A.2_Expected Annual Damage 2,A.2_Dike Investment Costs 2,A.2_Expected Number of Deaths 2,A.3_Expected Annual Damage 2,A.3_Dike Investment Costs 2,A.3_Expected Number of Deaths 2,A.4_Expected Annual Damage 2,A.4_Dike Investment Costs 2,A.4_Expected Number of Deaths 2,A.5_Expected Annual Damage 2,A.5_Dike Investment Costs 2,A.5_Expected Number of Deaths 2,RfR Total Costs 2,Expected Evacuation Costs 2
1615,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,3,2,7,6,0,1,6,4,2,6,10,2,1,5,7,2,0.0,37255203.23710208,0.0,10715087.788046373,0.0,0.001209527305150319,0.0,26403379.542306438,0.0,0.0,20384338.443195168,0.0,0.0,36676675.840294495,0.0,679700000.0,562.9462828743266,0.0,72875301.35109343,0.0,7533818.41697781,38245121.951764055,0.0006656503941986123,0.0,25356664.793354746,0.0,0.0,10260065.98422112,0.0,0.0,52278125.12570561,0.0,377300000.0,303.7260353608765,0.0,82156739.26560314,0.0,0.0,68301921.13556223,0.0,0.0,38411988.176497236,0.0,0.0,9459748.824765494,0.0,0.0,41273749.48496271,0.0,377300000.0,0.0
1616,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,2,6,7,0,1,6,3,7,6,4,9,6,2,2,3,0,0.0,60717312.84309486,0.0,1241979.5267804107,38245121.951764055,0.00017703754468202808,0.0,34221561.73832255,0.0,0.0,18144080.211109996,0.0,23494197.42131146,27578229.96765524,0.0031007109851430383,30700000.0,1223.5307323322322,0.0,83358432.99969438,0.0,0.0,68301921.13556223,0.0,0.0,39724558.6793663,0.0,0.0,17030766.014881007,0.0,4262024.120921405,32461241.151864365,0.0004464558714421146,492600000.0,159.8003577136298,0.0,0.0,0.0,0.0,60528754.73767175,0.0,0.0,40865738.19028522,0.0,0.0,12137007.680397427,0.0,3286074.7840677616,0.0,0.0004464558714421146,625800000.0,159.8003577136298
1617,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,3,4,4,5,4,5,5,9,5,7,10,5,5,5,5,1,0.0,47847947.961454235,0.0,0.0,53358573.6002109,0.0,0.0,40609051.370577164,0.0,0.0,20384338.443195168,0.0,3286074.7840677616,36676675.840294495,0.0003571646971536916,371400000.0,198.52844440658012,0.0,54730888.11121467,0.0,0.0,67956262.1744503,0.0,0.0,38967179.10492652,0.0,0.0,15488964.177298155,0.0,0.0,43386182.60834641,0.0,679700000.0,0.0,0.0,70617272.82971871,0.0,0.0,80387950.44893824,0.0,0.0,54776206.16509923,0.0,0.0,18322462.786338437,0.0,0.0,35035550.74332883,0.0,461900000.0,0.0
1618,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,2,6,4,7,7,5,7,9,5,10,6,4,6,4,5,0.0,37255203.23710208,0.0,0.0,73315450.27094865,0.0,0.0,34221561.73832255,0.0,0.0,20384338.443195168,0.0,0.0,40273672.383724004,0.0,408000000.0,0.0,0.0,64937734.31822946,0.0,0.0,92755905.25738023,0.0,0.0,51377019.54500462,0.0,0.0,17612721.86183389,0.0,0.0,40832181.47542602,0.0,408000000.0,0.0,0.0,62603941.04790902,0.0,0.0,95093849.64099118,0.0,0.0,49299785.51377945,0.0,0.0,16597140.79575996,0.0,0.0,51323103.803664304,0.0,408000000.0,0.0
1619,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,3,2,3,7,3,6,5,1,5,5,10,5,5,5,1,5,0.0,37255203.23710208,0.0,0.0,47842699.56310011,0.0,6393508.332117562,20299287.62732069,0.0013612187679300429,0.0,20384338.443195168,0.0,8189191.943767514,36676675.840294495,0.0008855941894540867,504600000.0,768.4729892128831,0.0,45231161.08907501,0.0,0.0,73049543.86877511,0.0,0.0,29782463.001655802,0.0,0.0,15488964.177298155,0.0,4860556.936272794,29617437.171161976,0.00041016151965641586,0.0,225.0529580929349,0.0,80604121.20975326,0.0,0.0,80387950.44893824,0.0,0.0,35230765.83992254,0.0,0.0,18322462.786338437,0.0,0.0,44868725.59107726,0.0,679700000.0,0.0
1620,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,4,6,7,0,3,6,0,7,5,9,10,4,5,4,5,2,0.0,60717312.84309486,0.0,0.0,47842699.56310011,0.0,0.0,34221561.73832255,0.0,0.0,20384338.443195168,0.0,2824598.373761085,33377116.55719709,0.0003041678746509674,408000000.0,200.67125250692953,0.0,83358432.99969438,0.0,0.0,73049543.86877511,0.0,0.0,36434631.25356607,0.0,0.0,13566865.223443497,0.0,0.0,41952625.498663895,0.0,408000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60775757.3657541,0.0,0.0,17717055.829212047,0.0,0.0,37316168.03784767,0.0,595100000.0,0.0
1621,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,7,7,3,9,5,5,6,5,10,5,7,1,5,6,0.0,32694901.094161935,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,20384338.443195168,0.0,34903516.36023696,25037214.086173728,0.030580103200862144,589200000.0,0.0,0.0,70467370.98959583,0.0,0.0,99536145.18631995,0.0,0.0,37142787.35178893,0.0,0.0,15488964.177298155,0.0,4262024.120921405,37929949.23583084,0.0029763724762807632,377300000.0,0.0,0.0,89152624.21620318,0.0,0.0,88913527.37703139,0.0,0.0,41675762.73320465,0.0,0.0,23607730.961036824,0.0,0.0,49269142.127242185,0.0,625800000.0,0.0
1622,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,2,4,0,3,3,10,5,1,7,9,10,4,1,2,6,3,0.0,47847947.961454235,0.0,0.0,47842699.56310011,0.0,0.0,20299287.62732069,0.0,0.0,20384338.443195168,0.0,24166815.73463218,27578229.96765524,0.003197266931901646,504600000.0,1202.2953465266098,0.0,0.0,0.0,0.0,110080603.83044025,0.0,0.0,35390941.78429783,0.0,0.0,13566865.223443497,0.0,0.0,43073069.52190177,0.0,710400000.0,0.0,0.0,48375150.08771387,0.0,0.0,91951778.68557833,0.0,0.0,53132616.26315006,0.0,0.0,10117289.898636648,0.0,0.0,39711737.45218815,0.0,595100000.0,0.0
1623,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,3,7,6,5,3,5,4,7,6,1,10,5,1,2,0,4,0.0,68139002.95605196,0.0,0.0,47842699.56310011,0.0,0.0,34221561.73832255,0.0,0.0,20384338.443195168,0.0,24166815.73463218,27578229.96765524,0.0025578135455213164,589200000.0,1493.675159920118,0.0,76817223.33755438,0.0,0.0,65710865.66959872,0.0,0.0,39724558.6793663,0.0,0.0,15488964.177298155,0.0,31344250.619690504,0.0,0.0025578135455213164,679700000.0,1493.675159920118,0.0,83535757.37437922,0.0,0.0,69814007.46295644,0.0,0.0,31418151.312720902,0.0,0.0,10463006.351242736,0.0,3286074.7840677616,35697138.522926845,0.0003571646971536916,595100000.0,198.52844440658012
1624,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,3,7,4,5,1,6,2,4,7,5,10,7,4,3,3,2,0.0,68139002.95605196,0.0,5794057.997353104,38245121.951764055,0.0006624700237820546,0.0,26403379.542306438,0.0,0.0,20384338.443195168,0.0,40001165.23695851,30351526.042379983,0.0042538846979048115,473900000.0,2764.674156230223,0.0,60535394.8106535,0.0,0.0,68301921.13556223,0.0,0.0,39144342.57452388,0.0,0.0,19956885.896116227,0.0,4860556.936272794,33570469.53719763,0.00041016151965641586,504600000.0,225.0529580929349,0.0,78106616.551006,0.0,0.0,54172222.80731667,0.0,0.0,41675762.73320465,0.0,0.0,17164279.29794789,0.0,0.0,33738063.888191536,0.0,595100000.0,0.0
1625,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,2,5,2,3,6,2,7,7,6,10,6,2,4,7,2,0.0,37255203.23710208,0.0,0.0,47842699.56310011,0.0,0.0,34221561.73832255,0.0,0.0,20384338.443195168,0.0,2824598.373761085,33377116.55719709,0.0025347322887580618,595100000.0,0.0,0.0,57724100.47715476,0.0,0.0,73049543.86877511,0.0,0.0,43295811.81904351,0.0,0.0,17612721.86183389,0.0,0.0,50550762.32378879,0.0,121200000.0,0.0,0.0,47133859.084739044,0.0,0.0,57937699.27170826,0.0,0.0,50257993.2011221,0.0,0.0,12551739.617759947,0.0,0.0,39909990.9457166,0.0,377300000.0,0.0
1626,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,3,6,3,5,7,6,5,4,1,2,10,0,7,5,4,5,0.0,60717312.84309486,0.0,0.0,73315450.27094865,0.0,0.0,26403379.542306438,0.0,0.0,20384338.443195168,0.0,0.0,36676675.840294495,0.0,625800000.0,0.0,0.0,51737675.74527457,0.0,0.0,83557740.35028619,0.0,0.0,23219345.59791906,0.0,0.0,0.0,0.0,0.0,39483013.13336766,0.0,595100000.0,0.0,0.0,73030325.46535549,0.0,0.0,91951778.68557835,0.0,0.0,26223123.72554977,0.0,0.0,19956885.896116227,0.0,0.0,49627296.61516639,0.0,595100000.0,0.0
1627,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,2,6,6,8,2,1,5,7,7,5,10,2,2,3,2,4,0.0,60717312.84309486,0.0,1273391.5325165705,42818415.6714978,0.00018558388295244118,0.0,34221561.73832255,0.0,0.0,20384338.443195168,0.0,11583486.90021231,30351526.042379983,0.0015452991986675138,236500000.0,625.3511464131525,0.0,74279044.81985192,0.0,0.0,40903515.85041174,0.0,0.0,43295811.81904351,0.0,0.0,10260065.98422112,0.0,4262024.120921405,30503050.414212525,0.0004464558714421146,473900000.0,159.8003577136298,0.0,114189687.0336049,0.0,0.0,65710865.66959872,0.0,0.0,46095702.776887976,0.0,0.0,10973236.590568684,0.0,0.0,39483013.13336766,0.0,377300000.0,0.0
1628,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,3,3,5,6,1,7,3,5,6,7,9,6,1,2,1,7,0.0,42291505.65437629,0.0,5794057.997353104,38245121.951764055,0.0006624700237820546,0.0,28798397.130608946,0.0,0.0,18144080.211109996,0.0,40001165.23695851,27578229.96765524,0.0042538846979048115,286800000.0,2764.674156230223,0.0,59696582.38157547,0.0,0.0,75820701.9384239,0.0,0.0,37142787.35178893,0.0,0.0,17030766.014881007,0.0,54325647.29040329,26777534.779875953,0.004470315665270157,256100000.00000003,2569.8153347744405,0.0,79442133.58697675,0.0,0.0,62597074.07795195,0.0,0.0,49523925.963579744,0.0,0.0,10463006.351242736,0.0,0.0,48880474.679832816,0.0,377300000.0,0.0
1629,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,4,5,5,2,1,5,2,7,6,10,4,3,5,5,0,0.0,47847947.961454235,0.0,3439086.3959348537,42818415.6714978,0.0011976634483059092,2382342.4383698045,22167818.198803753,0.0015350380676890372,0.0,20384338.443195168,0.0,0.0,36676675.840294495,0.0,558500000.0,135.42975106432715,0.0,61736465.68040695,0.0,1671953.6684520019,40903515.85041174,0.0004556569250103545,0.0,36600280.547013804,0.0,0.0,13566865.223443497,0.0,0.0,43386182.60834641,0.0,595100000.0,32.387942566712795,0.0,73030325.46535549,0.0,0.0,65710865.66959872,0.0,0.0,42485787.276124075,0.0,0.0,13530814.47093935,0.0,0.0,0.0,0.0,377300000.0,0.0
1630,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,4,1,10,3,2,4,6,7,6,10,5,4,4,10,3,0.0,47847947.961454235,0.0,0.0,47842699.56310011,0.0,0.0,31398797.71871161,0.0,0.0,20384338.443195168,0.0,7706311.698775109,33377116.55719709,0.006917827584606909,679700000.0,0.0,0.0,37398071.38716469,0.0,0.0,47359540.239393085,0.0,0.0,41865240.721951276,0.0,0.0,15488964.177298155,0.0,0.0,66545351.287723124,0.0,286800000.0,0.0,0.0,112505944.06225765,0.0,0.0,63119810.20363523,0.0,0.0,48597379.1728673,0.0,0.0,16048741.564535907,0.0,0.0,48581694.21476197,0.0,595100000.0,0.0
1631,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,3,1,4,5,1,4,4,5,4,4,10,6,5,2,5,7,0.0,32694901.094161935,0.0,1251403.128501259,38245121.951764055,0.00014368115693052166,0.0,28798397.130608946,0.0,0.0,20384338.443195168,0.0,9457151.45641707,27578229.96765524,0.0009920770150156353,625800000.0,653.9688327651016,0.0,49482953.283970855,0.0,0.0,55181881.71592194,0.0,0.0,31233524.305423725,0.0,0.0,17612721.86183389,0.0,0.0,39226048.05564497,0.0,625800000.0,0.0,0.0,63846053.53696761,0.0,0.0,63119810.20363523,0.0,0.0,35726475.15534322,0.0,0.0,18948557.017200947,0.0,0.0,55911944.07501362,0.0,595100000.0,0.0
1632,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,6,1,0,7,5,6,3,0,10,7,6,4,5,1,0.0,32694901.094161935,0.0,10632880.175427392,0.0,0.009930284752998798,0.0,31398797.71871161,0.0,0.0,20384338.443195168,0.0,0.0,33377116.55719709,0.0,473900000.0,0.0,0.0,62792075.375175446,0.0,0.0,73315450.27094865,0.0,0.0,29602870.29914755,0.0,0.0,19956885.896116227,0.0,0.0,41952625.498663895,0.0,595100000.0,0.0,0.0,41364339.12745389,0.0,0.0,75163391.32351288,0.0,0.0,0.0,0.0,0.0,22282942.467151485,0.0,0.0,33877913.45329264,0.0,710400000.0,0.0
1633,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,2,5,7,2,6,5,2,9,6,10,1,6,6,2,2,0.0,37255203.23710208,0.0,3439086.3959348537,42818415.6714978,0.0033268429119608593,2382342.4383698045,22167818.198803753,0.004263994632469548,0.0,20384338.443195168,0.0,0.0,40273672.383724004,0.0,256100000.00000003,0.0,0.0,57724100.47715476,0.0,0.0,70635856.22269948,0.0,0.0,43431760.487038314,0.0,0.0,8844942.541352985,0.0,0.0,33738063.888191536,0.0,461900000.0,0.0,0.0,86206861.98020029,0.0,0.0,77731788.71792871,0.0,0.0,45438947.101749435,0.0,0.0,18214563.638022535,0.0,0.0,36083175.07140786,0.0,595100000.0,0.0
1634,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,3,8,5,3,6,5,7,8,1,10,4,2,5,1,2,0.0,42291505.65437629,0.0,0.0,47842699.56310011,0.0,0.0,34221561.73832255,0.0,0.0,20384338.443195168,0.0,3286074.7840677616,36676675.840294495,0.0029763724762807632,625800000.0,0.0,0.0,84391019.08195215,0.0,0.0,73049543.86877511,0.0,0.0,47171604.76053873,0.0,0.0,13566865.223443497,0.0,4262024.120921405,29617437.171161976,0.0029763724762807632,340700000.0,0.0,0.0,78106616.551006,0.0,0.0,80387950.44893824,0.0,0.0,33602006.860674635,0.0,0.0,11735979.228376899,0.0,0.0,33738063.888191536,0.0,377300000.0,0.0
1635,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,3,9,3,1,6,7,5,7,6,2,10,6,1,4,4,5,0.0,85264360.79025151,0.0,0.0,66045103.44010488,0.0,0.0,34221561.73832255,0.0,0.0,20384338.443195168,0.0,2824598.373761085,33377116.55719709,0.0003041678746509674,408000000.0,172.0039307202253,0.0,57224736.084339395,0.0,0.0,89691084.16797711,0.0,0.0,39724558.6793663,0.0,0.0,17612721.86183389,0.0,0.0,38178423.72756594,0.0,121200000.0,0.0,0.0,48931391.129116945,0.0,0.0,91951778.68557835,0.0,0.0,34310162.9588975,0.0,0.0,10820536.230843602,0.0,0.0,47987521.930695556,0.0,595100000.0,0.0
1636,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,2,4,2,1,5,6,1,5,10,6,1,5,2,1,0.0,32694901.094161935,0.0,1267109.1313693386,42818415.6714978,0.001225830768655724,0.0,31398797.71871161,0.0,0.0,20384338.443195168,0.0,0.0,36676675.840294495,0.0,595100000.0,0.0,0.0,38528245.408799194,0.0,0.0,40903515.85041174,0.0,0.0,24833307.418878894,0.0,0.0,17612721.86183389,0.0,0.0,32623297.885603976,0.0,625800000.0,0.0,0.0,52922481.631222196,0.0,0.0,65710865.66959872,0.0,0.0,36434631.25356607,0.0,0.0,10820536.230843602,0.0,0.0,31676126.234010328,0.0,679700000.0,0.0
1637,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,3,1,3,6,2,2,4,7,5,3,10,5,6,4,5,2,0.0,32694901.094161935,0.0,0.0,42818415.6714978,0.0,0.0,34221561.73832255,0.0,0.0,20384338.443195168,0.0,2824598.373761085,33377116.55719709,0.0003041678746509674,710400000.0,172.0039307202253,0.0,43736642.58893932,0.0,0.0,45794696.28355687,0.0,0.0,36434631.25356607,0.0,0.0,15488964.177298155,0.0,0.0,41952625.498663895,0.0,408000000.0,0.0,0.0,69451514.58336529,0.0,0.0,61034218.726365566,0.0,0.0,36214924.98241732,0.0,0.0,20834733.503520384,0.0,0.0,37316168.03784767,0.0,461900000.0,0.0
1638,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,3,7,6,0,0,6,2,10,7,1,10,6,6,5,3,2,0.0,68139002.95605196,0.0,5662551.921963963,0.0,0.000633846690033041,0.0,44215020.369581826,0.0,0.0,20384338.443195168,0.0,0.0,36676675.840294495,0.0,710400000.0,298.2747169049904,0.0,76817223.33755438,0.0,0.0,66045103.44010488,0.0,0.0,47887566.83041133,0.0,0.0,17612721.86183389,0.0,0.0,35903931.34456174,0.0,408000000.0,0.0,0.0,0.0,0.0,0.0,52382275.62865442,0.0,0.0,35937660.80716741,0.0,0.0,21546674.17439124,0.0,0.0,36083175.07140786,0.0,377300000.0,0.0
1639,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,4,7,2,4,2,4,4,5,10,9,6,2,4,6,0.0,32694901.094161935,0.0,3439086.3959348537,42818415.6714978,0.0033268429119608593,0.0,26403379.542306438,0.0,0.0,20384338.443195168,0.0,23397103.614326846,27578229.96765524,0.02057848626624346,679700000.0,0.0,0.0,49482953.283970855,0.0,0.0,57067493.83004433,0.0,0.0,30201512.772335578,0.0,0.0,25389719.508705962,0.0,4262024.120921405,35697138.522926845,0.0029763724762807632,256100000.00000003,0.0,0.0,80604121.20975326,0.0,0.0,52382275.62865442,0.0,0.0,37679633.778470606,0.0,0.0,23831815.507046722,0.0,0.0,49269142.127242185,0.0,595100000.0,0.0
1640,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,3,4,6,5,1,6,5,5,1,7,10,5,5,4,10,2,0.0,47847947.961454235,0.0,5764834.425044405,38245121.951764055,0.0006561092829489407,0.0,28798397.130608946,0.0,0.0,20384338.443195168,0.0,0.0,33377116.55719709,0.0,595100000.0,302.0906398241106,0.0,69451514.58336529,0.0,0.0,68301921.13556223,0.0,0.0,24012770.504427776,0.0,0.0,15488964.177298155,0.0,0.0,66545351.287723124,0.0,286800000.0,0.0,0.0,75525834.17425914,0.0,0.0,75163391.32351288,0.0,0.0,41865240.72195127,0.0,0.0,18322462.786338437,0.0,0.0,44142661.34105569,0.0,595100000.0,0.0
1641,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,3,6,3,2,2,5,4,7,5,1,10,5,1,5,4,5,0.0,60717312.84309486,0.0,1273391.5325165705,42818415.6714978,0.00014846710636195294,0.0,34221561.73832255,0.0,0.0,20384338.443195168,0.0,0.0,36676675.840294495,0.0,589200000.0,66.2141770109869,0.0,51737675.74527457,0.0,0.0,63539661.08323522,0.0,0.0,36434631.25356607,0.0,0.0,15488964.177298155,0.0,0.0,39483013.13336766,0.0,595100000.0,0.0,0.0,50410103.40077555,0.0,0.0,67507227.7294775,0.0,0.0,30380039.37293554,0.0,0.0,10463006.351242736,0.0,0.0,49627296.61516639,0.0,377300000.0,0.0
1642,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,3,1,6,7,0,1,5,7,8,2,10,0,5,6,6,5,0.0,32694901.094161935,0.0,5618716.563500916,0.0,0.0006243055787833695,0.0,34221561.73832255,0.0,0.0,20384338.443195168,0.0,0.0,40273672.383724004,0.0,710400000.0,296.63932136822456,0.0,62792075.375175446,0.0,1610841.8245661901,38245121.951764055,0.00014163003574562246,0.0,47171604.76053873,0.0,0.0,0.0,0.0,0.0,49269142.127242185,0.0,504600000.0,65.0422679452704,0.0,86206861.98020029,0.0,0.0,61440196.98161208,0.0,0.0,36695040.38160719,0.0,0.0,15488964.177298155,0.0,0.0,54890539.83337292,0.0,710400000.0,0.0
1643,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,3,1,1,5,1,6,4,6,7,5,10,4,3,5,0,5,0.0,32694901.094161935,0.0,3370876.7320213206,38245121.951764055,0.00038437477850279835,0.0,31398797.71871161,0.0,0.0,20384338.443195168,0.0,8189191.943767514,36676675.840294495,0.0008855941894540867,589200000.0,673.4317699031219,0.0,33812113.83965257,0.0,0.0,68301921.13556223,0.0,0.0,41865240.721951276,0.0,0.0,13566865.223443497,0.0,11619658.019722018,0.0,0.000973989383026188,286800000.0,541.1369116689318,0.0,57724100.47715476,0.0,0.0,67507227.7294775,0.0,0.0,44572618.27235479,0.0,0.0,13530814.47093935,0.0,0.0,43386182.60834641,0.0,461900000.0,0.0
1644,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,2,5,5,7,0,6,5,3,6,0,10,1,2,4,6,5,0.0,53972506.18695759,0.0,10632880.175427392,0.0,0.0014895427129498202,0.0,24198032.45136138,0.0,0.0,20384338.443195168,0.0,0.0,33377116.55719709,0.0,589200000.0,450.66042747821433,0.0,63846053.53696761,0.0,0.0,66045103.44010488,0.0,0.0,34728810.03903501,0.0,0.0,8844942.541352985,0.0,0.0,46067050.95978211,0.0,461900000.0,0.0,0.0,95349565.94811086,0.0,0.0,72679858.37496203,0.0,0.0,0.0,0.0,0.0,10610661.21783672,0.0,0.0,51323103.803664304,0.0,377300000.0,0.0
1645,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,3,6,0,1,4,7,7,6,6,6,10,4,0,7,5,2,0.0,60717312.84309486,0.0,0.0,53358573.6002109,0.0,0.0,31398797.71871161,0.0,0.0,20384338.443195168,0.0,0.0,44193513.54513965,0.0,408000000.0,0.0,0.0,0.0,0.0,0.0,83861897.4597434,0.0,0.0,38411988.176497236,0.0,0.0,13566865.223443497,0.0,0.0,46401928.33605281,0.0,492600000.0,0.0,0.0,39997587.34431654,0.0,0.0,106098867.11099437,0.0,0.0,46991634.80364966,0.0,0.0,0.0,0.0,0.0,41273749.48496271,0.0,679700000.0,0.0
1646,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,2,3,4,3,6,5,7,9,2,10,9,0,5,3,6,0.0,37255203.23710208,0.0,0.0,47842699.56310011,0.0,0.0,34221561.73832255,0.0,0.0,20384338.443195168,0.0,3286074.7840677616,36676675.840294495,0.0029763724762807632,625800000.0,0.0,0.0,45231161.08907501,0.0,0.0,73049543.86877511,0.0,0.0,51377019.54500462,0.0,0.0,25389719.508705962,0.0,0.0,35903931.34456174,0.0,0.0,0.0,0.0,56601089.3879755,0.0,0.0,80387950.44893824,0.0,0.0,37948941.30923365,0.0,0.0,0.0,0.0,0.0,52693808.598115474,0.0,408000000.0,0.0
1647,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,3,6,6,8,5,6,5,6,4,1,10,4,2,7,6,2,0.0,60717312.84309486,0.0,0.0,59410102.93073928,0.0,0.0,31398797.71871161,0.0,0.0,20384338.443195168,0.0,0.0,44193513.54513965,0.0,504600000.0,0.0,0.0,74279044.81985192,0.0,0.0,78127170.81332174,0.0,0.0,32300800.555629045,0.0,0.0,13566865.223443497,0.0,0.0,50952710.870436,0.0,377300000.0,0.0,0.0,114189687.0336049,0.0,0.0,85975665.32844052,0.0,0.0,28405585.352771513,0.0,0.0,11735979.228376899,0.0,0.0,42684108.8203828,0.0,492600000.0,0.0
1648,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,3,5,4,1,7,6,5,7,7,10,10,4,5,5,2,5,0.0,53972506.18695759,0.0,0.0,73315450.27094865,0.0,0.0,34221561.73832255,0.0,0.0,20384338.443195168,0.0,8958904.064072846,36676675.840294495,0.000973989383026188,371400000.0,541.1369116689318,0.0,56601089.3879755,0.0,0.0,83557740.35028619,0.0,0.0,43295811.81904351,0.0,0.0,13566865.223443497,0.0,4860556.936272794,32623297.885603976,0.00041016151965641586,504600000.0,225.0529580929349,0.0,44239547.81149747,0.0,0.0,91951778.68557835,0.0,0.0,70772079.01491271,0.0,0.0,17717055.829212047,0.0,0.0,46401928.33605281,0.0,461900000.0,0.0
1649,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,7,4,3,6,6,5,7,2,10,3,3,7,3,2,0.0,32694901.094161935,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,20384338.443195168,0.0,0.0,44193513.54513965,0.0,492600000.0,0.0,0.0,70467370.98959583,0.0,0.0,73049543.86877511,0.0,0.0,40481938.25380608,0.0,0.0,11829183.282500718,0.0,0.0,38399590.58560766,0.0,408000000.0,0.0,0.0,62603941.04790902,0.0,0.0,89365785.29291038,0.0,0.0,33176493.779285666,0.0,0.0,13083732.148447147,0.0,0.0,38591293.428950265,0.0,256100000.00000003,0.0
1650,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,7,0,6,7,1,5,1,6,6,10,6,1,5,3,2,0.0,68139002.95605196,0.0,0.0,73315450.27094865,0.0,2347308.802910088,20299287.62732069,0.0041533320021731575,0.0,20384338.443195168,0.0,0.0,36676675.840294495,0.0,408000000.0,0.0,0.0,0.0,0.0,0.0,48386266.40366507,0.0,0.0,32471721.50286371,0.0,0.0,17612721.86183389,0.0,0.0,35903931.34456174,0.0,595100000.0,0.0,0.0,76817223.33755438,0.0,0.0,77731788.71792871,0.0,0.0,39724558.6793663,0.0,0.0,10820536.230843602,0.0,0.0,36083175.07140786,0.0,461900000.0,0.0
